,w1,w2,predict,actual
74,ทันสมัย,โบราณ,0.33608082,1.77
75,ใหม่,โบราณ,0.39653906,1.56
76,น่าเบื่อ,สนุกสนาน,0.2909618,1.77
77,มีความสุข,อ่อนวัย,0.23967241,0.94
78,ง่าย,ใหญ่,0.38864082,0.21
79,ยอดเยี่ยม,แย่,0.2220059,1.77
80,เล็ก,ใหญ่,0.62487173,1.98
81,สุภาพ,เหมาะสม,0.24824512,4.38
82,เจียมเนื้อเจียมตัว,ละอาย,0.20250787,2.5
83,แปลกใหม่,หายาก,0.31950757,2.6
84,ทึ่ม,ฉลาด,0.22533719,2.08
85,รื่นรมย์,มหัศจรรย์,0.35941878,1.46
86,เห็นได้ชัด,ชัดเจน,0.2643608,8.44
87,กลัว,กระวนกระวาย,0.4390116,5.1
88,เป็นทางการ,เหมาะสม,0.7547268,4.9
89,น่าเบื่อ,เบื่อ,0.4556793,9.06
90,น่ารื่นรมย์,ร่าเริง,0.18690604,6.88
91,เศร้า,โกรธ,0.40147805,3.44
92,เศร้า,แย่,0.31424913,3.65
93,ป่วย,บ้า,0.18924889,1.56
94,รุนแรง,โกรธ,0.46656296,3.75
95,ภาระ,หนัก,0.46233025,3.02
96,สกปรก,ถูก,0.34397554,0.42
97,ยืดหยุ่น,ยืดหยุ่น,0.9999999,10.0
98,แข็ง,หนาแน่น,0.29632762,5.42
99,ล่าสุด,ใหม่,0.6306712,9.38
100,กล้าหาญ,ภูมิใจ,0.27979386,3.13
101,เจ้าเล่ห์,แปลก,0.29880494,0.1
102,แปลก,เจ้าเล่ห์,0.29880494,0.1
103,ทึ่ม,หายาก,0.039932873,0.0
104,เจ้าเล่ห์,กุ๊ย,0.11954179,0.42
105,ยอดเยี่ยม,บ้า,0.20927791,0.1
106,พอเหมาะ,ยืดหยุ่น,0.25633872,1.77
107,สดใหม่,กว้าง,0.25276163,0.0
108,ใหญ่,ทึ่ม,0.14737822,0.0
109,ใหญ่,ยืดหยุ่น,0.27189985,0.1
110,สกปรก,แคบ,0.27595812,0.83
111,ภรรยา,สามี,0.8585332,4.27
112,หนังสือ,ข้อความ,0.20201315,3.96
113,เจ้าบ่าว,เจ้าสาว,0.8064681,4.48
114,กลางคืน,กลางวัน,0.83753014,3.65
115,ทิศใต้,ทิศเหนือ,0.0758595,3.65
116,เครื่องบิน,สนามบิน,0.2742807,3.96
117,ลุง,ป้า,0.6062548,4.06
118,ม้า,แม่ม้า,0.17073901,4.27
119,ก้น ,จุดสูงสุด,0.2834112,0.83
120,เพื่อน,คู่หู,0.4432024,6.46
121,นักเรียน,นักเรียน,0.99999994,10.0
122,โลก,โลก,1.0,9.38
123,ขา,แขน,0.45563897,3.54
124,เครื่องบิน,เครื่องบินเจ็ต,0.81042445,6.15
125,สุภาพสตรี,สุภาพบุรุษ,0.8640384,3.23
126,ม้า,ม้าตัวผู้,0.18289807,5.31
127,นักแสดงหญิง,นักแสดงชาย,0.2864904,3.33
128,อาจารย์,ผู้สอน,0.150453,8.65
129,หนัง,ฟิล์ม,0.40323356,5.42
130,นก,เหยี่ยว,0.39904895,5.94
131,คำ,พจนานุกรม,0.22389475,3.75
132,เงิน,เงินเดือน,0.44158742,5.63
133,หมา,แมว,0.61562455,3.13
134,พื้นที่,ภูมิภาค,0.5001711,5.1
135,กองทัพเรือ,กองทัพบก,0.9148446,4.58
136,หนังสือ,วรรณกรรม,0.5325898,5.31
137,เสื้อผ้า,ตู้เสื้อผ้า,0.5486273,4.27
138,พระอาทิตย์ตก,พระอาทิตย์ขึ้น,0.883758,3.54
139,เด็ก,ผู้ใหญ่,0.61645687,3.96
140,วัว,ปศุสัตว์,0.4686332,3.54
141,หนังสือ,เรื่องราว,0.29703808,3.33
142,ฤดูหนาว,ฤดูร้อน,0.63950145,3.44
143,แท็กซี่,แท็กซี่,1.0,10.0
144,ต้นไม้,ต้นเมเปิล,0.18962866,6.67
145,เตียง,ห้องนอน,0.32190093,4.17
146,หลังคา,เพดาน,0.43972793,4.9
147,โรค,การติดเชื้อ,0.39097282,5.73
148,แขน,ไหล่,0.60387003,4.06
149,แกะ,ลูกแกะ,0.16132593,5.73
150,สตรี,บุรุษ,0.5533596,3.13
151,เรือ,สมอ,0.28696388,3.54
152,นักบวช,พระ,0.36428842,6.35
153,นิ้วเท้า,นิ้วมือ,0.8831118,3.44
154,แม่น้ำ,สายน้ำ,0.5073442,6.46
155,โกรธ,โกรธ,0.9999999,10.0
156,วันที่,ปฏิทิน,0.24568896,3.96
157,ทะเล,มหาสมุทร,0.5870604,8.02
158,วินาที,นาที,0.6264396,4.27
159,มือ,หัวแม่มือ,0.2594672,3.65
160,ป่าไม้,ซุง,0.09350149,3.23
161,โคลน,ดิน,0.41711622,5.63
162,ห้องโถง,ทางเดิน,0.21327424,3.33
163,ทาง,มารยาท,0.28631905,0.21
164,หนู,แมว,0.4684854,2.5
165,ตำรวจ,นายอำเภอ,0.30248773,3.23
166,ความตาย,พิธีฝังศพ,0.5461537,3.54
167,เพลง,ทำนอง,0.5558529,3.75
168,เบียร์,แอลกอฮอล์,0.42595673,5.21
169,ปาก,ริมฝีปาก,0.22713827,5.94
170,พายุ,พายุเฮอริเคน,0.29581296,7.19
171,ภาษี,รายได้,0.21370724,2.81
172,ดอกไม้,สีม่วง,0.1570278,0.52
173,กระดาษ,กระดาษแข็ง,0.45928502,6.15
174,ชั้น,เพดาน,0.3574321,1.35
175,ชายหาด,ชายทะเล,0.52166325,8.13
176,ไม้เรียว,ผ้าม่าน,0.5340819,0.0
177,สุนัข,สุนัขจิ้งจอก,0.40909982,5.63
178,ถนน,ตรอก,0.4687727,4.38
179,เรือ,ดาดฟ้าเรือ,0.39023206,3.44
180,รถยนต์,แตรรถยนต์,0.49208552,3.54
181,เพื่อน,แขก,0.24822289,1.46
182,นายจ้าง,ลูกจ้าง,0.64419854,3.02
183,มือ,ข้อมือ,0.31774172,3.75
184,ลูกบอล,ปืนใหญ่,0.15433866,0.21
185,แอลกอฮอล์,บรั่นดี,0.22914858,5.52
186,ชัยชนะ,ชัยชนะ,1.0,10.0
187,โทรศัพท์,บูธ,0.20186745,0.1
188,ประตู,ทางเข้าประตู,0.46013513,4.58
189,โรงแรมม่านรูด,โรงแรม,0.2803095,6.15
190,เสื้อผ้า,ผ้า,0.49006975,4.38
191,สเต็ก,เนื้อสัตว์,0.21256888,4.27
192,เล็บ,หัวแม่มือ,0.17072354,3.02
193,วงดนตรี,วงออเคสตรา,0.22280052,6.35
194,หนังสือ,ไบเบิล,0.33640933,5.1
195,ธุรกิจ,อุตสาหกรรม,0.6085429,4.58
196,ฤดูหนาว,ฤดูกาล,0.2458434,5.52
197,ทศวรรษ,ศตวรรษ,0.63581014,5.21
198,แอลกอฮอล์,จิน,0.091254994,3.54
199,หมวก,เสื้อโค้ท,0.32709214,2.81
200,หน้าต่าง,ประตู,0.48721042,2.92
201,แขน,ข้อมือ,0.27765614,3.13
202,บ้าน,อพาร์ทเม้น,0.29690662,4.27
203,กระจก,คริสตัล,0.38161328,1.25
204,ไวน์,บรั่นดี,0.36104456,4.79
205,ผู้สร้าง,ผู้สร้าง,0.99999994,10.0
206,อาหารค่ำ,อาหารเช้า,0.73566765,3.23
207,แขน,กล้ามเนื้อ,0.34486973,3.02
208,ฟอง,น้ำสบู่,0.2511117,2.92
209,ขนมปัง,แป้ง,0.41750985,3.96
210,ความตาย,โศกนาฏกรรม,0.14404567,4.9
211,ขาดแคลน,การมีอยู่,0.06958242,1.04
212,ปืน,ปืนใหญ่,0.16123338,6.15
213,หญ้า,ใบมีด,0.05185561,0.63
214,ลูกบอล,ตะกร้า,0.23730673,0.52
215,ท่อ,สวน,0.27738827,0.1
216,เด็กผู้ชาย,เด็ก,0.4452284,6.35
217,โบสถ์,คณะประสานเสียง,0.1653066,1.88
218,เสื้อผ้า,ลิ้นชัก,0.12369571,1.46
219,หอคอย,ระฆัง,0.32581833,2.08
220,บิดา,ผู้ปกครอง,0.2687723,6.35
221,โรงเรียน,เกรด,0.29981545,2.92
222,ผู้ปกครอง,ผู้ใหญ่,0.3358727,4.69
223,บาร์,คุก,0.15400836,0.42
224,รถยนต์,ทางหลวง,0.36427364,3.23
225,พจนานุกรม,คำนิยาม,0.22599368,3.75
226,ประตู,ห้องใต้ดิน,0.32044443,1.25
227,กองทัพบก,กองทหาร,0.8606647,4.69
228,โลหะ,อลูมิเนียม,0.30954596,4.69
229,เก้าอี้,ม้านั่ง,0.3264296,6.56
230,เมฆ,หมอก,0.5279773,5.63
231,เด็กผู้ชาย,บุตรชาย,0.6469042,5.31
232,น้ำ,น้ำแข็ง,0.33333126,4.9
233,เตียง,ผ้าห่ม,0.41541404,3.13
234,อัยการ,ทนายความ,0.4776169,4.48
235,พื้นที่,โซน,0.44598335,6.46
236,ธุรกิจ,บริษัท,0.55182713,4.79
237,เสื้อผ้า,ผ้า,0.49006975,4.17
238,เสื้อกันหนาว,แจ็คเก็ต,0.61694527,6.35
239,เงิน,เงินทุน,0.5381381,6.04
240,มือ,เท้า,0.4412268,3.23
241,แอลกอฮอล์,ค็อกเทล,0.29824367,5.42
242,หลา,นิ้ว,0.19311012,3.33
243,โมเลกุล,อะตอม,0.5481313,4.69
244,เลนส์,กล้องถ่ายรูป,0.5007504,3.85
245,อาหาร,อาหารเย็น,0.3971696,5.73
246,ตา,น้ำตา,0.17884862,3.85
247,พระเจ้า,ปีศาจ,0.28428462,1.35
248,ห่วง,เข็มขัด,0.34224847,0.63
249,หนู,หนู,1.0000001,10.0
250,เครื่องยนต์,เครื่องยนต์,1.0,10.0
251,รถ,แท็กซี่,0.4243952,6.56
252,แมว,สิงโต,0.38158852,3.96
253,ขนาด,ขนาด,1.0,10.0
254,ความจริง,จินตนาการ,0.36314315,1.25
255,ประตู,ประตู,1.0,10.0
256,แมว,สัตว์เลี้ยง,0.35023737,5.42
257,ดีบุก,อลูมิเนียม,0.17861184,3.54
258,กระดูก,กราม,0.42543122,3.75
259,ธัญพืช,ข้าวสาลี,0.2898338,5.42
260,บ้าน,กุญแจ,0.26547253,2.71
261,เลือด,เนื้อ,0.36936617,2.71
262,ประตู,ทางเดิน,0.22830059,1.56
263,พระเจ้า,วิญญาณ,0.4181271,1.15
264,สมรรถภาพ,สมรรถภาพ,1.0,10.0
265,ความอุดมสมบูรณ์,ความอุดมสมบูรณ์,0.9999999,10.0
266,โซฟา,เก้าอี้,0.580133,5.63
267,ผนัง,อิฐ,0.42546397,3.02
268,เขา,กลอง,0.18897833,0.0
269,อวัยวะ,ตับ,0.47018975,5.1
270,ความแข็งแรง,ความแข็งแรง,1.0,9.38
271,วลี,คำ,0.22402032,6.98
272,วงดนตรี,ขบวนแห่,0.62581635,2.81
273,ท้อง,เอว,0.2931714,3.65
274,เมฆ,พายุ,0.38217187,2.81
275,ความปิติยินดี,ความภาคภูมิใจ,0.61069995,6.04
276,สัญญาณรบกวน,เสียงอึกทึก,0.54472786,3.13
277,ฝน,หมอก,0.29630822,3.33
278,เบียร์,เครื่องดื่ม,0.24727765,5.42
279,ผู้ชาย,ลุง,0.2160973,4.38
280,แอปเปิ้ล,น้ำผลไม้,0.095743336,4.06
281,ชาญฉลาด,ตรรกะ,0.2243677,3.96
282,การสื่อสาร,ภาษา,0.30318177,5.83
283,ขนมิงค์,ขนสัตว์,0.4013172,6.04
284,ฝูงชน,ฝูงชน,0.99999994,9.58
285,ฝั่งทะเล,ชายฝั่ง,0.28786218,6.56
286,ลวด,เชือก,0.40887973,4.27
287,นก,ไก่งวง,0.024463788,4.38
288,เตียง,เปล,0.4121047,4.69
289,ความสามารถ,ความสามารถ,0.9999999,10.0
290,เมฆ,หมอก,0.5279773,4.79
291,อาหารมื้อเย็น,อาหาร,0.34916216,6.15
292,บาร์,กรง,0.09491212,0.1
293,น้ำ,เกลือ,0.52661437,0.63
294,ความรู้สึก,สัญชาตญาณ,0.2640027,6.15
295,สถานการณ์,เงื่อนไข,0.35779017,2.5
296,อาชญากรรม,โจรกรรม,0.35901076,5.0
297,สไตล์,แฟชั่น,0.5113013,5.21
298,เขตแดน,ชายแดน,0.46956086,5.73
299,แขน,ร่างกาย,0.4475539,4.38
300,เรือ,รถ,0.22682354,3.02
301,แซนด์วิช,อาหารกลางวัน,0.24993522,3.23
302,เจ้าสาว,เจ้าหญิง,0.80337983,1.77
303,นางเอก,พระเอก,0.79239476,3.02
304,รถ,วัด,0.117209,0.1
305,แมลง,ผึ้ง,0.41099107,5.31
306,เปล,เปล,1.0,9.9
307,สัตว์,คน,0.13341317,3.13
308,กัญชา,สมุนไพร,0.3303277,5.21
309,เตียง,โรงพยาบาล,0.32285255,2.29
310,แก้ม,ลิ้น,0.3065232,2.71
311,แผ่นดิสก์,คอมพิวเตอร์,0.31523556,3.02
312,เส้นโค้ง,มุม,0.2684079,2.19
313,หญ้า,ตะไคร่น้ำ,0.2997131,1.98
314,โรงเรียน,กฎหมาย,0.27841958,0.63
315,เท้า,หัว,0.41499397,2.29
316,แม่,ผู้ปกครอง,0.24597889,5.73
317,ทันตแพทย์,ทันตแพทย์,1.0000001,10.0
318,เหล้า,วิสกี้,0.48620912,6.04
319,ปาก,ฟัน,0.42191255,3.96
320,อาหารเช้า,เบคอน,0.12293136,3.23
321,ห้องน้ำ,ห้องนอน,0.39970252,3.13
322,จาน,ชาม,0.5449733,5.21
323,เนื้อ,เบคอน,0.2291857,5.0
324,อากาศ,ฮีเลียม,0.17025438,4.06
325,คนงาน,ลูกจ้าง,0.20373991,7.29
326,ร่างกาย,หน้าอก,0.40678373,3.54
327,ลูกชาย,พ่อ,0.62340534,2.6
328,หัวใจ,ศัลยกรรม,0.23643932,0.83
329,ผู้หญิง,เลขานุการ,0.052834164,1.15
330,ผู้ชาย,พ่อ,0.3591549,3.44
331,ชายหาด,เกาะ,0.42379242,2.92
332,เรื่องราว,หัวข้อ,0.31833276,2.5
333,เกมส์,ความสนุกสนาน,0.21060945,3.23
334,วันสุดสัปดาห์,สัปดาห์,0.4119867,3.33
335,คู่สามีภรรยา,คู่,0.34675673,4.58
336,ผู้หญิง,ภรรยา,0.11586852,3.44
337,แกะ,ปศุสัตว์,0.31020012,3.65
338,กระเป๋าเหรียญ,กระเป๋า,0.4114863,6.04
339,เพดาน,โบสถ์,0.3650121,1.04
340,ถั่ว,กาแฟ,0.31128547,0.94
341,ไม้,กระดาษ,0.33990765,2.4
342,ด้านบน,ด้านข้าง,0.7356014,3.23
343,อาชญากรรม,หลอกลวง,0.19699837,3.33
344,เจ็บปวด,เสียหาย,0.6324443,2.6
345,คนรัก,สหาย,0.2060632,3.85
346,ตอนเย็น,พลบค่ำ,0.069982246,6.88
347,พ่อ,ลูกสาว,0.58322304,2.81
348,ไวน์,สุรา,0.3651688,5.31
349,วัว,แพะ,0.58601135,3.33
350,ความเชื่อ,ความเห็น,0.74349475,2.4
351,ความจริง,ภาพมายา,0.59643006,1.67
352,ข้อสัญญา,ข้อตกลง,0.41118088,7.4
353,ความมั่งคั่ง,ความยากจน,0.8085242,2.19
354,อุบัติเหตุ,ภาวะฉุกเฉิน,0.32460725,4.17
355,การต่อสู้,ชัยชนะ,0.30557185,2.92
356,เพื่อน,ครู,0.37737375,1.04
357,ความเจ็บป่วย,การติดเชื้อ,0.67353296,5.0
358,เกมส์,เคล็ดลับ,0.2671123,1.25
359,พี่ชาย,บุตรชาย,0.17354563,2.6
360,ป้า,หลานชาย,0.3731473,2.71
361,พี่ชาย,บุตรชาย,0.17354563,2.5
362,ป้า,หลานชาย,0.3731473,2.71
363,โอ๊ก,เมเปิ้ล,0.06568701,3.75
364,ผึ้ง,ราชินี,0.23802742,1.98
365,รถยนต์,จักรยาน,0.41436547,4.27
366,เป้าหมาย,การแสวงหา,0.38860247,3.44
367,สิงหาคม,เดือน,0.51737463,5.0
368,กองทัพบก,กลุ่มทหาร,0.69004864,4.17
369,ก้อนเมฆ,สภาพอากาศ,0.43946058,3.54
370,แพทย์,คุณหมอ,0.1543525,8.85
371,หุบเขาลึก,หุบเขา,0.52442884,8.23
372,แม่น้ำ,หุบเขา,0.5400814,2.08
373,ดวงอาทิตย์,ท้องฟ้า,0.22412206,3.23
374,เป้า,ลูกศร,0.114871725,2.6
375,ช็อคโกแลต,พาย,0.16078073,2.4
376,สภาวะแวดล้อม,สถานการณ์,0.43742603,2.5
377,ความเห็น,ตัวเลือก,0.60248816,2.6
378,จังหวะ,ทำนอง,0.40612322,5.63
379,ไส้พุง,เส้นประสาท,0.41392738,1.88
380,วัน,รุ่งอรุณ,0.29027984,1.77
381,ปศุสัตว์,เนื้อวัว,0.27048203,3.13
382,คุณหมอ,ศาสตราจารย์,0.08917631,3.33
383,แขน,หลอดเลือดดำ,0.29478467,1.88
384,ห้อง,อ่างอาบน้ำ,0.43270037,1.04
385,บริษัท,ธุรกิจ,0.55182713,4.27
386,ความสนุกสนาน,ฟุตบอล,0.24149369,2.19
387,เนินเขา,หน้าผา,0.37241432,2.92
388,กระดูก,ข้อเท้า,0.28816253,2.71
389,แอปเปิ้ล,ลูกอม,0.17967758,1.35
390,ผู้ช่วยเหลือ,แม่บ้าน,0.5919552,2.19
391,ผู้นำ,ผู้จัดการ,0.3613174,3.96
392,มะนาว,ชา,0.2586528,1.88
393,ผึ้ง,มด,0.2235704,3.13
394,บาสเกตบอล,เบสบอล,0.5240125,4.38
395,ข้าว,ถั่ว,0.41478115,1.88
396,เตียง,เฟอร์นิเจอร์,0.4163936,4.58
397,อารมณ์,ความหลงใหล,0.35047787,4.27
398,อนาธิปไตย,ความสับสนวุ่นวาย,0.11454614,3.13
399,อาชญากรรม,การละเมิด,0.23850702,3.23
400,เครื่องจักร,เครื่องยนต์,0.47923604,5.73
401,ชายหาด,ทะเล,0.56147504,4.17
402,ซอย,ชาม,0.21040082,0.1
403,โถ,ขวด,0.2400808,2.81
404,ความแข็งแรง,สมรรถภาพ,0.20783392,3.96
405,เมล็ด,มัสตาด,0.076850206,0.42
406,กีตาร์,กลอง,0.48017374,3.96
407,ความคิดเห็น,ความคิด,0.8502626,5.94
408,ทิศเหนือ,ทิศตะวันตก,0.33513066,4.79
409,อาหาร,สลัด,0.32820317,4.27
410,แม่,ภรรยา,0.46337533,4.79
411,พ่อ,แม่,0.7019484,3.54
412,กัปตัน,กะลาสี,0.3530719,3.96
413,เมตร,หลา,0.3108773,3.75
414,เบียร์,แชมเปญ,0.3394392,5.1
415,มอเตอร์,เรือ,0.16673054,2.6
416,บัตร,สะพาน,0.10966524,0.1
417,วิทยาศาสตร์,จิตวิทยา,0.4594939,3.02
418,คนบาป,นักบุญ,0.13609606,2.08
419,การทำลาย,การก่อสร้าง,0.6648178,1.56
420,ฝูงชน,พวง,-0.021533087,0.83
421,ชายหาด,โขดหิน,0.13227102,2.5
422,ชาย,เด็ก,0.53844,1.46
423,ขนมปัง,ชีส,0.4417786,2.4
424,แชมป์,ผู้ชนะ,0.2562036,8.54
425,งานเฉลิมฉลอง,พิธี,0.30650702,6.25
426,เมนู,คำสั่งซื้อ,0.2771892,3.54
427,กษัตริย์,เจ้าหญิง,0.19683766,3.33
428,ความมั่งคั่ง,ศักดิ์ศรี,0.25849754,2.29
429,ความอดทน,ความแข็งแรง,0.83034384,3.44
430,อันตราย,การคุกคาม,0.3971064,5.1
431,พระเจ้า,นักบวช,0.25675863,2.71
432,ผู้ชาย,พี่น้องชาย,0.037006617,3.44
433,เพื่อน,สหาย,0.5366852,8.02
434,ครู,ผู้ช่วย,0.217937,2.6
435,ร่างกาย,กระเพาะอาหาร,0.3598855,2.81
436,ลิ้น,ช่องคอ,0.2426444,2.71
437,บ้าน,พรม,0.2525166,2.6
438,สติปัญญา,ความสามารถ,0.37884665,5.0
439,การเดินทาง,ชัยชนะ,0.21515672,0.31
440,พระเจ้า,เหยื่อ,0.17415302,0.0
441,พี่น้องชาย,จิตวิญญาณ,0.25196645,0.52
442,ฝ่ายตรงข้าม,คู่ต่อสู้,0.6512271,8.44
443,ความตาย,ภัยพิบัติ,0.5024505,3.13
444,สัตว์ประหลาด,ปิศาจ,0.3119198,6.15
445,วัน,ตอนเช้า,0.224762,1.88
446,ผู้ชาย,ผู้ชนะ,0.36082333,0.21
447,เพื่อน,ผู้ชาย,0.38263842,1.04
448,เพลง,เรื่องราว,0.36474296,2.4
449,รังสี,แดด,0.32192945,3.85
450,ผู้ชาย,แกน,0.101505734,0.0
451,ไก่,ข้าว,0.43284336,1.88
452,กล่อง,ลิฟต์,0.2395934,1.25
453,เนย,มันฝรั่ง,0.15862934,1.98
454,อพาร์ทเม้น,เฟอร์นิเจอร์,0.31579867,1.98
455,ทะเลสาบ,บึง,0.43190154,5.73
456,สลัด,น้ำส้มสายชู,0.2460172,1.88
457,ดอกไม้,กระเปาะ,0.107415274,1.35
458,เมฆ,หมอก,0.5279773,4.79
459,คนขับรถ,นักบิน,0.0321761,3.44
460,น้ำตาล,น้ำผึ้ง,0.12875673,3.54
461,ร่างกาย,ไหล่,0.34026217,3.75
462,ความคิด,ภาพ,0.28566876,1.67
463,พ่อ,พี่ชาย,-0.012636548,2.5
464,ดวงจันทร์,ดาวเคราะห์,0.351068,4.38
465,งานรื่นเริง,ชุดแต่งกาย,0.4238182,1.88
466,ราง,รั้ว,0.2572443,1.15
467,ห้อง,เตียง,0.53240013,2.29
468,ดอกไม้,พุ่มไม้,0.16618112,4.27
469,กระดูก,เข่า,0.4253887,2.81
470,แขน,เข่า,0.45186865,2.71
471,ด้านล่าง,ด้านข้าง,0.7108431,3.44
472,ท่อ,เส้นเลือดดำ,0.24846277,0.94
473,แมว,กระต่าย,0.5685979,2.71
474,เนื้อสัตว์,แซนด์วิช,0.245974,1.88
475,ความเชื่อ,แนวคิด,0.39947763,4.38
476,สติปัญญา,ข้อมูลเชิงลึก,0.4400379,2.4
477,ความสนใจ,ดอกเบี้ย,0.20034637,0.1
478,ทัศนคติ,ความมั่นใจ,0.20183313,1.77
479,ถูกต้อง,ความยุติธรรม,0.48391518,5.94
480,ข้อโต้แย้ง,ข้อตกลง,0.53432673,2.19
481,ความลึก,ขนาด,0.22660042,2.92
482,สื่อกลาง,ข่าว,0.36924383,3.65
483,ผู้ชนะ,ผู้สมัคร,0.19510904,1.35
484,วันเกิด,วันที่,0.3968631,2.5
485,ค่าธรรมเนียม,การชำระเงิน,0.30592763,3.44
486,คัมภีร์ไบเบิล,เพลงสวด,0.40282372,2.29
487,ทางออก,ทางเข้าประตู,0.26988325,3.33
488,ผู้ชาย,ทหารยาม,0.26521388,1.67
489,ทางเดินระหว่างที่นั่ง,ห้องโถง,0.27899176,2.29
490,วิสกี้,เหล้าจิน,0.20019726,4.17
491,เลือด,ไขกระดูก,0.48929346,2.29
492,น้ำมัน,ตัวมิงค์,0.26917204,0.31
493,พื้น,ดาดฟ้า,0.3665922,1.25
494,หลังคา,พื้น,0.36792374,1.77
495,ประตู,พื้น,0.24943526,1.56
496,ไหล่,ศีรษะ,0.4479295,2.71
497,ตู้สินค้ารถไฟ,การขนส่ง,0.30609652,3.02
498,รถยนต์,การขนส่ง,0.2851861,3.23
499,ศอก,ข้อเท้า,0.22432077,2.4
500,ความมั่งคั่ง,ชื่อเสียง,0.38043052,3.65
501,ความเศร้าโศก,ความอัปยศ,0.7525175,3.65
502,การบริหาร,การจัดการ,0.66413873,7.19
503,การสื่อสาร,การสนทนา,0.5671671,7.92
504,มลพิษ,บรรยากาศ,0.29874134,3.13
505,กายวิภาคศาสตร์,ชีววิทยา,0.54138577,3.85
506,วิทยาลัย,อาชีพ,0.40652278,1.56
507,หนังสือ,หัวข้อเรื่อง,0.28179753,2.29
508,สูตร,สมการ,0.33102944,6.56
509,หนังสือ,สารสนเทศ,0.24052845,3.75
510,เด็กผู้ชาย,หุ้นส่วน,0.6772775,0.1
511,ท้องฟ้า,จักรวาล,0.40505666,3.54
512,ประชากร,คน,0.28375325,5.94
